"REG_ID","Regions","IND","Indicator","MEAS","Measure","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"FI20","Åland","LIFE_EXP","Life expectancy at birth","VALUE","Value","2014","2014","YR","Years","0","Units",,,82.5,,
"ME19","Nuevo Leon","AIR_POL","Air pollution, level of PM2.5","VALUE","Value","2014","2014","MICRO_M3","Micrograms per cubic metre","0","Units",,,8.3,,
"DE1","Baden-Württemberg ","VOTERS_SH","Voter turnout in general election","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,74.3,,
"PT11","North (PT)","LIFE_EXP","Life expectancy at birth","VALUE","Value","2014","2014","YR","Years","0","Units",,,81.3,,
"CL15","Arica Y Parinacota","LIFE_EXP","Life expectancy at birth","VALUE","Value","2014","2014","YR","Years","0","Units",,,79.2,,
"CZ08","Moravia-Silesia","AIR_POL","Air pollution, level of PM2.5","VALUE","Value","2014","2014","MICRO_M3","Micrograms per cubic metre","0","Units",,,23.2,,
"IL06","Southern District","BB_ACC","Share of households with internet broadband access","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,73.6,,
"ES30","Madrid","LIFE_EXP","Life expectancy at birth","VALUE","Value","2014","2014","YR","Years","0","Units",,,84.8,,
"US56","Wyoming","AIR_POL","Air pollution, level of PM2.5","VALUE","Value","2014","2014","MICRO_M3","Micrograms per cubic metre","0","Units",,,5.4,,
"JPN","Japan","BB_ACC","Share of households with internet broadband access","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,75,,
"CL07","Maule","BB_ACC","Share of households with internet broadband access","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,16,,
"CH02","Espace Mittelland","LIFE_EXP","Life expectancy at birth","VALUE","Value","2014","2014","YR","Years","0","Units",,,82.5,,
"BE2","Flemish Region","BB_ACC","Share of households with internet broadband access","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,85,,
"CL07","Maule","AIR_POL","Air pollution, level of PM2.5","VALUE","Value","2014","2014","MICRO_M3","Micrograms per cubic metre","0","Units",,,6.3,,
"EE004","West Estonia","VOTERS_SH","Voter turnout in general election","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,59.9,,
"DK05","Northern Jutland","AIR_POL","Air pollution, level of PM2.5","VALUE","Value","2014","2014","MICRO_M3","Micrograms per cubic metre","0","Units",,,6.2,,
"US55","Wisconsin","VOTERS_SH","Voter turnout in general election","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,73.6,,
"ME10","Durango","LIFE_EXP","Life expectancy at birth","VALUE","Value","2014","2014","YR","Years","0","Units",,,75.3,,
"TUR","Türkiye","BB_ACC","Share of households with internet broadband access","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,46,,
"CZ07","Central Moravia","VOTERS_SH","Voter turnout in general election","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,60.2,,
"BE2","Flemish Region","AIR_POL","Air pollution, level of PM2.5","VALUE","Value","2014","2014","MICRO_M3","Micrograms per cubic metre","0","Units",,,16.8,,
"US05","Arkansas","VOTERS_SH","Voter turnout in general election","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,53.3,,
"ISR","Israel","LIFE_EXP","Life expectancy at birth","VALUE","Value","2014","2014","YR","Years","0","Units",,,82.1,,
"CH04","Zurich","VOTERS_SH","Voter turnout in general election","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,47.2,,
"AT22","Styria","VOTERS_SH","Voter turnout in general election","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,75,,
"AU4","South Australia","BB_ACC","Share of households with internet broadband access","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,75,,
"SK02","West Slovakia","AIR_POL","Air pollution, level of PM2.5","VALUE","Value","2014","2014","MICRO_M3","Micrograms per cubic metre","0","Units",,,15.6,,
"ITI1","Tuscany","VOTERS_SH","Voter turnout in general election","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,79.2,,
"US37","North Carolina","BB_ACC","Share of households with internet broadband access","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,75.2,,
"CZ08","Moravia-Silesia","BB_ACC","Share of households with internet broadband access","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,74,,
"FR30","Nord-Pas-de-Calais","AIR_POL","Air pollution, level of PM2.5","VALUE","Value","2014","2014","MICRO_M3","Micrograms per cubic metre","0","Units",,,15.2,,
"SK01","Bratislava Region","VOTERS_SH","Voter turnout in general election","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,52.1,,
"PT16","Central Portugal","VOTERS_SH","Voter turnout in general election","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,55.2,,
"TRA2","Northeastern Anatolia - East","LIFE_EXP","Life expectancy at birth","VALUE","Value","2014","2014","YR","Years","0","Units",,,77.8,,
"UKC","North East England","BB_ACC","Share of households with internet broadband access","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,86,,
"DE8","Mecklenburg-Vorpommern","BB_ACC","Share of households with internet broadband access","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,78,,
"US13","Georgia","AIR_POL","Air pollution, level of PM2.5","VALUE","Value","2014","2014","MICRO_M3","Micrograms per cubic metre","0","Units",,,8.6,,
"HU32","Northern Great Plain","AIR_POL","Air pollution, level of PM2.5","VALUE","Value","2014","2014","MICRO_M3","Micrograms per cubic metre","0","Units",,,17.1,,
"ESP","Spain","AIR_POL","Air pollution, level of PM2.5","VALUE","Value","2014","2014","MICRO_M3","Micrograms per cubic metre","0","Units",,,8.7,,
"ME19","Nuevo Leon","BB_ACC","Share of households with internet broadband access","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,55.1,,
"US28","Mississippi","LIFE_EXP","Life expectancy at birth","VALUE","Value","2014","2014","YR","Years","0","Units",,,75,,
"ITH3","Veneto","VOTERS_SH","Voter turnout in general election","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,81.7,,
"CL01","Tarapacá","LIFE_EXP","Life expectancy at birth","VALUE","Value","2014","2014","YR","Years","0","Units",,,77,,
"AU4","South Australia","AIR_POL","Air pollution, level of PM2.5","VALUE","Value","2014","2014","MICRO_M3","Micrograms per cubic metre","0","Units",,,3,,
"ME16","Michoacan","LIFE_EXP","Life expectancy at birth","VALUE","Value","2014","2014","YR","Years","0","Units",,,74.5,,
"KR05","Chungcheong Region","VOTERS_SH","Voter turnout in general election","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,74,,
"AT33","Tyrol","VOTERS_SH","Voter turnout in general election","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,67,,
"FR24","Centre (FR)","BB_ACC","Share of households with internet broadband access","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,75,,
"UKI","Greater London","AIR_POL","Air pollution, level of PM2.5","VALUE","Value","2014","2014","MICRO_M3","Micrograms per cubic metre","0","Units",,,11.3,,
"SVN","Slovenia","BB_ACC","Share of households with internet broadband access","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,75,,
"CL03","Atacama","VOTERS_SH","Voter turnout in general election","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,44.7,,
"TR41","Eastern Marmara - South ","LIFE_EXP","Life expectancy at birth","VALUE","Value","2014","2014","YR","Years","0","Units",,,77.5,,
"US33","New Hampshire","VOTERS_SH","Voter turnout in general election","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,69.4,,
"PL41","Greater Poland","BB_ACC","Share of households with internet broadband access","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,74.6,,
"ITC2","Aosta Valley","AIR_POL","Air pollution, level of PM2.5","VALUE","Value","2014","2014","MICRO_M3","Micrograms per cubic metre","0","Units",,,18.2,,
"TRB2","Eastern Anatolia - East","LIFE_EXP","Life expectancy at birth","VALUE","Value","2014","2014","YR","Years","0","Units",,,77.2,,
"JPN","Japan","AIR_POL","Air pollution, level of PM2.5","VALUE","Value","2014","2014","MICRO_M3","Micrograms per cubic metre","0","Units",,,13.2,,
"US31","Nebraska","BB_ACC","Share of households with internet broadband access","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,78.8,,
"TR83","Middle Black Sea","AIR_POL","Air pollution, level of PM2.5","VALUE","Value","2014","2014","MICRO_M3","Micrograms per cubic metre","0","Units",,,11.9,,
"AT13","Vienna","LIFE_EXP","Life expectancy at birth","VALUE","Value","2014","2014","YR","Years","0","Units",,,80,,
"ME15","Mexico","VOTERS_SH","Voter turnout in general election","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,66,,
"PT30","Madeira (PT)","BB_ACC","Share of households with internet broadband access","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,67,,
"ES53","Balearic Islands","AIR_POL","Air pollution, level of PM2.5","VALUE","Value","2014","2014","MICRO_M3","Micrograms per cubic metre","0","Units",,,8.1,,
"GBR","United Kingdom","VOTERS_SH","Voter turnout in general election","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,66.1,,
"US56","Wyoming","BB_ACC","Share of households with internet broadband access","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,80.5,,
"ES63","Ceuta ","BB_ACC","Share of households with internet broadband access","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,81,,
"SE33","Upper Norrland","LIFE_EXP","Life expectancy at birth","VALUE","Value","2014","2014","YR","Years","0","Units",,,81.1,,
"KR03","Gyeonbuk Region","LIFE_EXP","Life expectancy at birth","VALUE","Value","2014","2014","YR","Years","0","Units",,,80.9,,
"ME02","Baja California Norte","AIR_POL","Air pollution, level of PM2.5","VALUE","Value","2014","2014","MICRO_M3","Micrograms per cubic metre","0","Units",,,5.2,,
"TR63","Mediterranean region - East ","VOTERS_SH","Voter turnout in general election","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,86.8,,
"FR26","Burgundy","VOTERS_SH","Voter turnout in general election","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,81.5,,
"NO01","Oslo and Akershus","BB_ACC","Share of households with internet broadband access","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,95,,
"CA48","Alberta","LIFE_EXP","Life expectancy at birth","VALUE","Value","2014","2014","YR","Years","0","Units",,,81.3,,
"FR43","Franche-Comté","BB_ACC","Share of households with internet broadband access","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,81,,
"UKC","North East England","AIR_POL","Air pollution, level of PM2.5","VALUE","Value","2014","2014","MICRO_M3","Micrograms per cubic metre","0","Units",,,6.7,,
"SWE","Sweden","AIR_POL","Air pollution, level of PM2.5","VALUE","Value","2014","2014","MICRO_M3","Micrograms per cubic metre","0","Units",,,6.2,,
"US49","Utah","LIFE_EXP","Life expectancy at birth","VALUE","Value","2014","2014","YR","Years","0","Units",,,80.2,,
"ITH4","Friuli-Venezia Giulia","LIFE_EXP","Life expectancy at birth","VALUE","Value","2014","2014","YR","Years","0","Units",,,82.6,,
"ME22","Queretaro","AIR_POL","Air pollution, level of PM2.5","VALUE","Value","2014","2014","MICRO_M3","Micrograms per cubic metre","0","Units",,,21.1,,
"CL10","Los Lagos","AIR_POL","Air pollution, level of PM2.5","VALUE","Value","2014","2014","MICRO_M3","Micrograms per cubic metre","0","Units",,,1.8,,
"US10","Delaware","BB_ACC","Share of households with internet broadband access","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,78.1,,
"PL32","Podkarpacia","VOTERS_SH","Voter turnout in general election","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,50.4,,
"US02","Alaska","LIFE_EXP","Life expectancy at birth","VALUE","Value","2014","2014","YR","Years","0","Units",,,78.3,,
"FR82","Provence-Alpes-Côte d'Azur","VOTERS_SH","Voter turnout in general election","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,80.6,,
"CL01","Tarapacá","BB_ACC","Share of households with internet broadband access","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,38,,
"IL02","Northern District","VOTERS_SH","Voter turnout in general election","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,61.1,,
"ES52","Valencia","VOTERS_SH","Voter turnout in general election","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,74.8,,
"US27","Minnesota","VOTERS_SH","Voter turnout in general election","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,73.2,,
"PT30","Madeira (PT)","LIFE_EXP","Life expectancy at birth","VALUE","Value","2014","2014","YR","Years","0","Units",,,78.4,,
"DE5","Bremen ","AIR_POL","Air pollution, level of PM2.5","VALUE","Value","2014","2014","MICRO_M3","Micrograms per cubic metre","0","Units",,,13.3,,
"ME30","Veracruz","LIFE_EXP","Life expectancy at birth","VALUE","Value","2014","2014","YR","Years","0","Units",,,73.9,,
"TR61","Mediterranean region - West","BB_ACC","Share of households with internet broadband access","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,50,,
"PL22","Silesia","VOTERS_SH","Voter turnout in general election","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,52.2,,
"ES43","Extremadura","LIFE_EXP","Life expectancy at birth","VALUE","Value","2014","2014","YR","Years","0","Units",,,82.2,,
"FR43","Franche-Comté","AIR_POL","Air pollution, level of PM2.5","VALUE","Value","2014","2014","MICRO_M3","Micrograms per cubic metre","0","Units",,,10.3,,
"PT17","Lisbon","LIFE_EXP","Life expectancy at birth","VALUE","Value","2014","2014","YR","Years","0","Units",,,81.3,,
"US34","New Jersey","AIR_POL","Air pollution, level of PM2.5","VALUE","Value","2014","2014","MICRO_M3","Micrograms per cubic metre","0","Units",,,10.3,,
"DK02","Zealand","AIR_POL","Air pollution, level of PM2.5","VALUE","Value","2014","2014","MICRO_M3","Micrograms per cubic metre","0","Units",,,11,,
"LU00","Luxembourg","BB_ACC","Share of households with internet broadband access","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,93,,
"ITI2","Umbria","BB_ACC","Share of households with internet broadband access","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,71,,
"DEB","Rhineland-Palatinate","AIR_POL","Air pollution, level of PM2.5","VALUE","Value","2014","2014","MICRO_M3","Micrograms per cubic metre","0","Units",,,13.4,,
"FR23","Upper Normandy","VOTERS_SH","Voter turnout in general election","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,81.1,,
"EE008","Southern Estonia","VOTERS_SH","Voter turnout in general election","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,62.7,,
"DE4","Brandenburg","VOTERS_SH","Voter turnout in general election","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,68.4,,
"AU1","New South Wales","BB_ACC","Share of households with internet broadband access","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,75,,
"CA10","Newfoundland and Labrador","BB_ACC","Share of households with internet broadband access","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,80.4,,
"CL04","Coquimbo","AIR_POL","Air pollution, level of PM2.5","VALUE","Value","2014","2014","MICRO_M3","Micrograms per cubic metre","0","Units",,,4,,
"CZ04","Northwest","VOTERS_SH","Voter turnout in general election","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,51.7,,
"JPC","Northern-Kanto, Koshin","BB_ACC","Share of households with internet broadband access","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,68,,
"ITI4","Lazio","VOTERS_SH","Voter turnout in general election","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,77.5,,
"US34","New Jersey","BB_ACC","Share of households with internet broadband access","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,84.5,,
"ITC2","Aosta Valley","BB_ACC","Share of households with internet broadband access","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,68,,
